rpt_owner_cik,rpt_owner_name,is_director,is_officer,is_ten_percent_owner
1188330,KEEGAN ROBERT J,False,False,False
1193630,GEORGE PETER,False,False,False
1193317,KAPLAN JAROSLAV,False,False,False
1211344,IPPOLITO ROBERT S,False,False,False
1193315,JASINOWSKI ISABEL H,False,False,False
1232023,MCCOLLUM LEE,False,False,False
1205437,HOPKINS WILLIAM M,False,False,False
1252308,JOHNSON DOUGLAS E,False,False,False
1193314,HARVIE C THOMAS,False,False,False
1190965,HARPER DONALD D,False,False,False
1197253,TAYLOR DEAN E,False,False,False
1232914,TOLAN MARY A,False,False,False
1232024,FEDOROFF NINA,False,False,False
1196387,GINGO JOSEPH M,False,False,False
1124261,WACHTER ERIC PHD,False,False,False
1190964,GEIER KATHLEEN T,False,False,False
1136537,CONNELL THOMAS A,False,False,False
1190950,CLARK CHRISTOPHER W,False,False,False
1216318,JORISSEN JEFFREY P,False,False,False
1216320,COLMAN JONATHAN,False,False,False
1070379,FANNING JOHN C,False,False,False
1191891,GADEK STANLEY J,False,False,False
1216319,FANNON BRIAN W,False,False,False
1217354,MCLAREN JEFFREY L,False,False,False
1160225,KELLY EDWARD J III,False,False,False
1269940,FLOECKHER PETER W JR,False,False,False
1240971,STONE GARY L,False,False,False
1269985,PAESE MICHAEL M,False,False,False
1243810,UNGER JOHN L,False,False,False
1343961,Nelson Willie Hugh,False,False,False
1349913,Malin John,False,False,False
1179634,KANG JAMES,False,False,False
1257137,WIGGINS ROBERT S,False,False,False
1290511,Ahn Sung Tae,False,False,False
1221128,THOMAS A ROLAND,False,False,False
1182286,PRICE LINDEN H,False,False,False
1193231,BENARD JAMES J,False,False,False
1180810,BARATTA ROBERT O  MD,False,False,False
1163207,HERLIHY DONAGH,False,False,False
1235746,SOKOLOV RICHARD S,False,False,False
1276244,STEINER MITCHELL SHUSTER,False,False,False
1205371,ANTLE S BRADFORD,False,False,False
1248444,MINIGER ROBERT T,False,False,False
1230346,EDDIE DAVID,False,False,False
1248298,VELLA WILLIAM J,False,False,False
1162344,COLE LECIL E,False,False,False
1204351,CORNOG ROBERT A,False,False,False
1194325,ZUCCONI PAUL J,False,False,False
1167530,REHAVI ZVI,False,False,False
1235741,LEWIS GARY L,False,False,False
1355908,Brock T Brinson Sr,False,False,False
1205942,BRADFORD DOUGLAS K,False,False,False
1181513,PAGE JANICE E,False,False,False
1251221,PETERSON MARK ALAN,False,False,False
1254384,FULGONI GIAN,False,False,False
1208128,WALSH WILLIAM D,False,False,False
1285441,BRITTON & KOONTZ CAPITAL CORP EMPLOYEE STOCK OWNERSHIP TRUST,False,False,False
947263,TORONTO DOMINION BANK,False,False,False
1226578,GIERTZ JAMES R,False,False,False
940131,ROACH JOHN D,False,False,False
1202820,COLE DAVID D,False,False,False
1266265,FRIEDMAN JACK,False,False,False
1225963,RALSTON JOSEPH W,False,False,False
1197887,HAMMERGREN JOHN H,False,False,False
1225114,FORET MICKEY P,False,False,False
1199485,PESTER JACK C,False,False,False
1234016,DER MARDEROSIAN ARMEN,False,False,False
1231940,KELLY WINTENBERG KIMBERLY,False,False,False
1166854,BERNARD BETSY J,False,False,False
1271693,GUEST J IKE,False,False,False
1194374,MCCLELLAN LAURIE L,False,False,False
1182699,ARNELLE H JESSE,False,False,False
1276808,ASTEC AMERICA INC,False,False,False
32604,EMERSON ELECTRIC CO,False,False,False
1190767,MOORE CLYDE R,False,False,False
1188003,AMES CARMEN HOLDING,False,False,False
1248410,SILVERS GREGORY K,False,False,False
1182285,MATHEWS DENNIS,False,False,False
1229561,ALLEN ROBERT EMMETT,False,False,False
1233563,"HARBINGER CAPITAL PARTNERS MASTER FUND I, LTD.",False,False,False
1233569,FALCONE PHILIP,False,False,False
1233571,HARBERT RAYMOND J,False,False,False
1233573,LUCE MICHAEL D,False,False,False
1259933,HARBERT MANAGEMENT CORP,False,False,False
1224055,"HARBINGER CAPITAL PARTNERS OFFSHORE MANAGER, L.L.C.",False,False,False
1233566,HMC INVESTORS LLC,False,False,False
1210265,MANNING WILLIAM D,False,False,False
1071292,ELLIN ROBERT S,False,False,False
1203971,TIMKEN JOHN M JR,False,False,False
1242125,THOMPSON JOHN R JR,False,False,False
1055852,MACK FREDRIC H,False,False,False
1184916,DESTEFANO JOHN J,False,False,False
1204281,WAMPLER KEVIN S,False,False,False
1129800,WITHROW J PAUL,False,False,False
1199619,UNDERWOOD ROGER,False,False,False
1224733,MARTIN PETER M,False,False,False
1206693,THOME KENNETH L,False,False,False
1239013,SMITH MICHAEL JAMES,False,False,False
1226161,VALAAS JOHN R,False,False,False
1197623,SCHNEIDER STEVEN J,False,False,False
1197636,SANDERS GEORGE/,False,False,False
1199611,MARCHETTI MICHAEL L,False,False,False
1197628,LYON GLENN S,False,False,False
1270612,KAMON ROBERT BURTON,False,False,False
1260756,CROATTI CYNTHIA,False,False,False
1261139,CROATTI RONALD D,False,False,False
1333571,Croatti Family Limited Partnership,False,False,False
940428,CROATTI MARIE,False,False,False
1334636,"Croatti Management Associates, Inc.",False,False,False
1246270,BRADY STEPHEN P,False,False,False
1238995,GEIS TIMOTHY R,False,False,False
1233192,BENBOW JOHN,False,False,False
1202524,FLYNN KEVIN G,False,False,False
1182936,MORIARTY ROWLAND,False,False,False
1197631,EDWARDS ROBERT A,False,False,False
